id,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst,tz_database_timezone,type,source
7836,Laon - Chambry Airport,Calais-Dunkerque,France,XLN,,49.596812,3.632569,247,,,,airport,Air-Port-Codes
7837,Larned-Pawnee County Airport,Larned,United States,LQR,,38.203413,-99.101762,2007,,,,airport,Air-Port-Codes
7838,Las Canas Airport,Las Canas,Costa Rica,LCS,,9.975706,-84.153644,3217,,,,airport,Air-Port-Codes
7839,Las Cruces Airport,Sabana De Torres,Colombia,SNT,,7.430531,-73.606522,405,,,,airport,Air-Port-Codes
7840,Las Gaviotas Airport,Las Gaviotas,Colombia,LGT,,10.445879,-75.514096,23,,,,airport,Air-Port-Codes
7841,Las Khoreh Airport,Las Khorey,Somalia,LKR,,36.084000,-115.153739,2103,,,,airport,Air-Port-Codes
7842,Las Limas Airport,La Lima,Honduras,LLH,,14.060833,-87.217222,3279,,,,airport,Air-Port-Codes
7843,Lastourville Airport,Lastourville,Gabon,LTL,,-0.828726,12.740806,1620,,,,airport,Air-Port-Codes
7844,Latur Airport,Latur,India,LTU,,18.409538,76.466339,2127,,,,airport,Air-Port-Codes
7845,Laura Airport,Laura,Australia,LUU,,-15.561097,144.451657,328,,,,airport,Air-Port-Codes
7846,Laura Station Airport,Laura,Australia,LUT,,43.715144,-79.722141,682,,,,airport,Air-Port-Codes
7847,Laurie River Airport,Laurie River,Canada,LRQ,,56.248350,-101.304025,1226,,,,airport,Air-Port-Codes
7848,Laurinburg-Maxton Airport,Maxton,United States,MXE,,34.796540,-79.368495,215,,,,airport,Air-Port-Codes
7849,Lauriston Airport,Hillsborough,Grenada,CRU,,12.477015,-61.471682,21,,,,airport,Air-Port-Codes
7850,Lava Falls Heliport,Supai Village,United States,HAE,,36.191648,-113.092427,2869,,,,airport,Air-Port-Codes
7851,Lawn Hill Airport,Lawn Hill,Australia,LWH,,-18.564094,138.639514,351,,,,airport,Air-Port-Codes
7852,Lawrence County Airpark,Chesapeake,United States,HTW,,38.420360,-82.494020,560,,,,airport,Air-Port-Codes
7853,Lawrenceville-Vincennes International Airport,Lawrenceville,United States,LWV,,38.761333,-87.605164,437,,,,airport,Air-Port-Codes
7854,Lawrenceville/Brunswick Municipal Airport,Lawrenceville,United States,LVL,,36.772225,-77.794509,321,,,,airport,Air-Port-Codes
7855,Layang Layang Airport,Layang Layang,Malaysia,LAC,,7.372624,113.828086,-427,,,,airport,Air-Port-Codes
7856,LBJ Ranch Airport,Johnson City,United States,JCY,,29.602138,-98.472182,929,,,,airport,Air-Port-Codes
7857,Le Mars Municipal Airport,Le Mars,United States,LRJ,,42.778057,-96.193611,1195,,,,airport,Air-Port-Codes
7858,Lebak Rural Airport,Lebak,Philippines,LWA,,-6.127512,106.653686,31,,,,airport,Air-Port-Codes
7859,Lebakeng Airport,Lebakeng,Lesotho,LEF,,-29.783333,28.583333,9512,,,,airport,Air-Port-Codes
7860,Leesburg Executive Airport,Leesburg,United States,JYO,,39.077680,-77.554777,379,,,,airport,Air-Port-Codes
7861,Leguizamo Airport,Puerto Leguizamo,Colombia,LGZ,,0.744650,-75.234964,646,,,,airport,Air-Port-Codes
7862,Lehu Airport,Lehu,Papua New Guinea,LHP,,-9.137500,147.599500,3282,,,,airport,Air-Port-Codes
7863,Leipzig Hauptbahnhof,Leipzig,Germany,XIT,,51.345472,12.381576,364,,,,airport,Air-Port-Codes
7864,Leitre Airport,Leitre,Papua New Guinea,LTF,,-2.691944,141.302222,23,,,,airport,Air-Port-Codes
7865,Lekana Airport,Lekana,Democratic Republic of Congo,LKC,,-4.258899,15.251139,1030,,,,airport,Air-Port-Codes
7866,Lekoni Airport,Lekoni,Gabon,LEO,,-1.139722,13.903333,1407,,,,airport,Air-Port-Codes
7867,Lemmon Municipal Airport,Lemmon,United States,LEM,,45.918220,-102.110480,2565,,,,airport,Air-Port-Codes
7868,Lemwerder Airport,Lemwerder,Germany,XLW,,53.150824,8.619074,16,,,,airport,Air-Port-Codes
7869,Lenawee County Airport,Adrian,United States,ADG,,41.869981,-84.076200,799,,,,airport,Air-Port-Codes
7870,Lençóis Paulista Airport,Lençóis Paulista,Brazil,QGC,,-22.337217,-49.059248,1924,,,,airport,Air-Port-Codes
7871,Lengbati Airport,Lengbati,Papua New Guinea,LNC,,-6.569722,146.726111,241,,,,airport,Air-Port-Codes
7872,Leo Airport,Leo,Burkina Faso,XLU,,45.364010,-84.222716,847,,,,airport,Air-Port-Codes
7873,Leopoldina Airport,Leopoldina,Brazil,LEP,,-21.513257,-43.171390,1394,,,,airport,Air-Port-Codes
7874,Lereh Airport,Lereh,Indonesia,LHI,,-2.574899,140.514977,299,,,,airport,Air-Port-Codes
7875,Leribe Airport,Hlotse,Lesotho,LRB,,-28.966667,28.000000,5408,,,,airport,Air-Port-Codes
7876,Les Eplatures Airport,La Chaux de Fonds,Switzerland,ZHV,,47.084329,6.794797,3344,,,,airport,Air-Port-Codes
7877,Lese Airport,Lese,Papua New Guinea,LNG,,-6.569722,146.726111,241,,,,airport,Air-Port-Codes
7878,Lesobeng Airport,Lesobeng,Lesotho,LES,,-29.800000,28.133333,7572,,,,airport,Air-Port-Codes
7879,Letfotar Airport,Moudjeria,Mauritania,MOM,,17.736389,-12.519167,246,,,,airport,Air-Port-Codes
7880,Letterkenny Airport,Letterkenny,Ireland,LTR,,55.038177,-8.342578,6,,,,airport,Air-Port-Codes
7881,Levelock Airport,Levelock,United States,KLL,,59.126497,-156.860253,59,,,,airport,Air-Port-Codes
7882,Liangping Airport,Liangping,China,LIA,,29.719167,106.641667,1365,,,,airport,Air-Port-Codes
7883,Libenge Airport,Libenge,Democratic Republic of Congo,LIE,,3.623793,18.639279,1125,,,,airport,Air-Port-Codes
7884,Liboi Airport,Liboi,Kenya,LBK,,-0.462126,39.647992,481,,,,airport,Air-Port-Codes
7885,Libourne-Artigues-de-Lussac Airport,Libourne,France,XLR,,44.912998,-0.243985,39,,,,airport,Air-Port-Codes
7886,Lichfield Trent Valley Railway Station,Lichfield,United Kingdom,XQT,,52.687014,-1.800612,253,,,,airport,Air-Port-Codes
7887,Lihir Island Airport,Londolovit,Papua New Guinea,LNV,,-3.043940,152.629172,178,,,,airport,Air-Port-Codes
7888,Likiep Airport,Likiep,Marshall Islands,LIK,,9.822295,169.300076,34,,,,airport,Air-Port-Codes
7889,Lille Airport,Lille,France,XDB,,50.571660,3.106113,151,,,,airport,Air-Port-Codes
7890,Lillehammer Station,Lillehammer,Norway,XXL,,61.114554,10.461508,620,,,,airport,Air-Port-Codes
7891,Limassol Airport,Limassol,Cyprus,QLI,,34.872340,33.620352,2,,,,airport,Air-Port-Codes
7892,Limbe Airport,Limbe,Cameroon,VCC,,4.089167,9.360278,148,,,,airport,Air-Port-Codes
7893,Limbunya Airport,Limbunya,Australia,LIB,,-17.297848,129.273260,843,,,,airport,Air-Port-Codes
7894,Lime Village Airport,Lime Village,United States,LVD,,62.952870,-155.599081,331,,,,airport,Air-Port-Codes
7895,Limeira Airport,Limeira,Brazil,QGB,,-23.008205,-47.137568,2151,,,,airport,Air-Port-Codes
7896,Limon Municipal Airport,Limon,United States,LIC,,39.273346,-103.665940,5351,,,,airport,Air-Port-Codes
7897,Linares Airport,Linares,Chile,ZLR,,-35.861478,-71.547914,602,,,,airport,Air-Port-Codes
7898,Linda Downs Airport,Linda Downs,Australia,LLP,,-17.818889,25.818611,3266,,,,airport,Air-Port-Codes
7899,Lindeman Island Airport,Lindeman Island,Australia,LDC,,-20.444784,149.041050,267,,,,airport,Air-Port-Codes
7900,Linga Linga Airport,Linga Linga,Papua New Guinea,LGN,,-35.716256,142.356850,254,,,,airport,Air-Port-Codes
7901,Linosa Heliport,Lampedusa,Italy,LIU,,35.498818,12.617480,49,,,,airport,Air-Port-Codes
7902,Linxi Airport,Linxi,China,LXI,,35.048243,118.413286,204,,,,airport,Air-Port-Codes
7903,Linz Hauptbahnhof,Linz,Austria,LZS,,48.290500,14.290999,860,,,,airport,Air-Port-Codes
7904,Lishan Airport,Lishan,Taiwan,LHN,,24.027181,121.618137,43,,,,airport,Air-Port-Codes
7905,Lisičji Jarak Airport,Belgrade,Serbia,LJB,,44.936994,20.443016,218,,,,airport,Air-Port-Codes
7906,Lissadell Airport,Lissadell,Australia,LLL,,53.913950,-8.811260,663,,,,airport,Air-Port-Codes
7907,Livengood Camp Airport,Livengood,United States,LIV,,65.466266,-148.653773,427,,,,airport,Air-Port-Codes
7908,Liverpool Street Station,London,United Kingdom,ZLS,,51.518752,-0.081437,47,,,,airport,Air-Port-Codes
7909,Liverpool/South Shore Regional Airport,Liverpool,Canada,YAU,,44.231396,-64.851517,312,,,,airport,Air-Port-Codes
7910,Loani Airport,Loani,Papua New Guinea,LNQ,,-10.310449,150.333904,71,,,,airport,Air-Port-Codes
7911,Lobatse Airport,Lobatse,Botswana,LOQ,,-25.803382,25.539548,4231,,,,airport,Air-Port-Codes
7912,Lochgilphead Heliport,Lochgilphead,United Kingdom,LPH,,55.755345,-4.876835,-2,,,,airport,Air-Port-Codes
7913,Lock Airport,Lock,Australia,LOC,,-33.543699,135.692609,373,,,,airport,Air-Port-Codes
7914,Lodar Airport,Lodar,Yemen,LDR,,13.937626,45.659198,7075,,,,airport,Air-Port-Codes
7915,Loen Airport,Loen,Marshall Islands,LOF,,7.065189,171.272737,11,,,,airport,Air-Port-Codes
7916,Loiyangalani Airport,Loiyangalani,Kenya,LOY,,2.763306,36.718334,1225,,,,airport,Air-Port-Codes
7917,Loncopue Airport,Loncopue,Argentina,LCP,,-38.079966,-70.642735,3451,,,,airport,Air-Port-Codes
7918,Londolozi Airport,Londolozi,South Africa,LDZ,,-24.963114,31.589907,1029,,,,airport,Air-Port-Codes
7919,London - All Airports,London,United Kingdom,LON,,51.507351,-0.127758,65,,,,airport,Air-Port-Codes
7920,London Kings Cross railway station,London,United Kingdom,QQK,,51.531703,-0.124310,56,,,,airport,Air-Port-Codes
7921,London Paddington station,City of Westminster,United Kingdom,QQP,,51.516674,-0.176933,104,,,,airport,Air-Port-Codes
7922,London Victoria Station,Westminster,United Kingdom,ZEP,,51.495210,-0.143898,17,,,,airport,Air-Port-Codes
7923,London Waterloo station,London,United Kingdom,QQW,,51.503165,-0.112305,20,,,,airport,Air-Port-Codes
7924,Lonesome Pine Airport,Wise,United States,LNP,,36.987569,-82.525825,2667,,,,airport,Air-Port-Codes
7925,Long Banga Airport,Long Banga,Malaysia,LBP,,3.201365,115.401820,1431,,,,airport,Air-Port-Codes
7926,Long Beach Heliport,Long Beach,United States,JLB,,33.749293,-118.190323,16,,,,airport,Air-Port-Codes
7927,Long Island Airport,Long Island,Australia,HAP,,-20.362868,148.854736,561,,,,airport,Air-Port-Codes
7928,Long Island Airport,Long Island,Papua New Guinea,LSJ,,40.789845,-73.097568,79,,,,airport,Air-Port-Codes
7929,Long Lake Helms Seaplane Base,Long Lake,United States,NY9,,43.974404,-74.423185,1633,,,,airport,Air-Port-Codes
7930,Long Lama Airport,Long Lama,Malaysia,LLM,,4.179029,114.326575,71,,,,airport,Air-Port-Codes
7931,Long Pasia Airport,Long Pasia,Malaysia,GSA,,4.416667,115.766670,3375,,,,airport,Air-Port-Codes
7932,Long Semado Airport,Long Semado,Malaysia,LSM,,4.416667,115.766670,3375,,,,airport,Air-Port-Codes
7933,Long Sukang Airport,Long Sukang,Malaysia,LSU,,4.416667,115.766670,3375,,,,airport,Air-Port-Codes
7934,Lopez de Micay Airport,Lopez de Micay,Colombia,LMX,,3.610001,-76.901879,1552,,,,airport,Air-Port-Codes
7935,Lorain County Regional Airport,Lorain / Elyria,United States,LPR,,41.342317,-82.177355,789,,,,airport,Air-Port-Codes
7936,Loralai Airport,Loralai,Pakistan,LRG,,30.354246,68.614891,4640,,,,airport,Air-Port-Codes
7937,Lordsburg Municipal Airport,Lordsburg,United States,LSB,,32.336721,-108.693830,4274,,,,airport,Air-Port-Codes
7938,Lorica Airport,Lorica,Colombia,LRI,,8.823772,-75.825151,37,,,,airport,Air-Port-Codes
7939,Loring International Airport,Limestone,United States,LIZ,,46.949646,-67.885615,747,,,,airport,Air-Port-Codes
7940,Lorraine Airport,Lorraine,Australia,LOA,,-19.005614,139.896335,207,,,,airport,Air-Port-Codes
7941,Los Angeles Union Station Heliport,Los Angeles,United States,JLX,,34.056219,-118.236502,281,,,,airport,Air-Port-Codes
7942,Los Banos Municipal Airport,Los Banos,United States,LSN,,37.063057,-120.869164,115,,,,airport,Air-Port-Codes
7943,Los Menucos Airport,Los Menucos,Argentina,LMD,,-40.817699,-68.074699,2571,,,,airport,Air-Port-Codes
7944,Los Perales Airport,Bahia de Caraquez,Ecuador,BHA,,-0.607799,-80.402842,10,,,,airport,Air-Port-Codes
7945,Los Pozos Airport,San Gil,Colombia,SGL,,6.590008,-73.129077,5562,,,,airport,Air-Port-Codes
7946,Los Tablones Airport,Chisec,Guatemala,LOX,,14.583263,-90.527463,4899,,,,airport,Air-Port-Codes
7947,Lost River 1 Airport,Lost River,United States,LSR,,65.395711,-167.166373,67,,,,airport,Air-Port-Codes
7948,Losuia Airport,Losuia,Papua New Guinea,LSA,,-8.506880,151.081495,31,,,,airport,Air-Port-Codes
7949,Lotnisko Opole-Polska Nowa Wieś Airport,Opole,Poland,QPM,,50.527527,18.086431,668,,,,airport,Air-Port-Codes
7950,Lotus Vale Station Airport,Lotus Vale Station,Australia,LTV,,-17.048372,141.374875,59,,,,airport,Air-Port-Codes
7951,Louis Trichardt Airport,Louis Trichardt,South Africa,LCD,,-23.859682,29.453285,4060,,,,airport,Air-Port-Codes
7952,Louisa County Airport,Louisa,United States,LOW,,38.009998,-77.971947,481,,,,airport,Air-Port-Codes
7953,Louisville Winston County Airport,Louisville,United States,LMS,,33.145899,-89.062536,567,,,,airport,Air-Port-Codes
7954,Lowai Airport,Lowai,Papua New Guinea,LWI,,22.382251,114.196175,44,,,,airport,Air-Port-Codes
7955,Lowcountry Regional Airport,Walterboro,United States,RBW,,32.921649,-80.639642,94,,,,airport,Air-Port-Codes
7956,Lowe Army Heliport,Fort Rucker / Ozark,United States,LOR,,31.353665,-85.748657,245,,,,airport,Air-Port-Codes
7957,Lowell City Airport,Lowell,United States,24C,,42.954599,-85.345064,681,,,,airport,Air-Port-Codes
7958,Lt. Warren Eaton Airport,Norwich,United States,OIC,,42.566554,-75.524112,1014,,,,airport,Air-Port-Codes
7959,Luabo Airport,Luabo,Mozambique,LBM,,-17.855427,36.868588,17,,,,airport,Air-Port-Codes
7960,Luau Airport,Luau,Angola,UAL,,-10.715833,22.231111,3630,,,,airport,Air-Port-Codes
7961,Lublin Radwiec Airport,Lublin,Poland,QLU,,51.222868,22.393937,775,,,,airport,Air-Port-Codes
7962,Lucas do Rio Verde Airport,Lucas do Rio Verde,Brazil,LVR,,-13.034962,-55.942123,1337,,,,airport,Air-Port-Codes
7963,Lucca-Tassignano Airport,Lucca,Italy,LCV,,43.825765,10.572431,41,,,,airport,Air-Port-Codes
7964,Luce County Airport,Newberry,United States,ERY,,46.310555,-85.456108,855,,,,airport,Air-Port-Codes
7965,Lucerne railway station,Lucerne,Switzerland,QLJ,,47.050159,8.310430,1441,,,,airport,Air-Port-Codes
7966,Lugh Ganane Airport,Lugh Ganane,Somalia,LGX,,3.812400,42.545900,495,,,,airport,Air-Port-Codes
7967,Luiza Airport,Luiza,Democratic Republic of Congo,LZA,,-7.199134,22.399344,2877,,,,airport,Air-Port-Codes
7968,Lukulu Airport,Lukulu,Zambia,LXU,,-14.375833,23.248611,3460,,,,airport,Air-Port-Codes
7969,Lumbala Airport,Lumbala N'guimbo,Angola,GGC,,-14.105204,21.441749,3690,,,,airport,Air-Port-Codes
7970,Lumi Airport,Lumi,Papua New Guinea,LMI,,-5.828889,144.300278,5366,,,,airport,Air-Port-Codes
7971,Lumid Pau Airport,Lumid Pau,Guyana,LUB,,2.923960,-58.737363,1262,,,,airport,Air-Port-Codes
7972,Lund Central Station,Lund,Sweden,XGC,,55.706745,13.186956,140,,,,airport,Air-Port-Codes
7973,Lunyuk Airport,Lunyuk,Indonesia,LYK,,-8.488899,117.414832,35,,,,airport,Air-Port-Codes
7974,Luozi Airport,Luozi,Democratic Republic of Congo,LZI,,-4.327222,15.325833,909,,,,airport,Air-Port-Codes
7975,Lusambo Airport,Lusambo,Democratic Republic of Congo,LBO,,-4.962450,23.378633,1393,,,,airport,Air-Port-Codes
7976,Lusanga Airport,Lusanga,Democratic Republic of Congo,LUS,,-4.327222,15.325833,909,,,,airport,Air-Port-Codes
7977,Lushoto Airport,Lushoto,Tanzania,LUY,,-5.089542,39.070334,128,,,,airport,Air-Port-Codes
7978,Lusikisiki Airport,Lusikisiki,South Africa,LUJ,,-31.608659,28.777300,2433,,,,airport,Air-Port-Codes
7979,Lusk Airport,Lusk,United States,LSK,,42.753189,-104.407112,4955,,,,airport,Air-Port-Codes
7980,Lutsk Airport,Lutsk,Ukraine,UKC,,50.742856,25.364634,632,,,,airport,Air-Port-Codes
7981,Lynden Airport,Lynden,United States,38W,,48.955276,-122.453760,108,,,,airport,Air-Port-Codes
7982,Lyndhurst Airport,Lyndhurst,Australia,LTP,,-19.194928,144.370973,1955,,,,airport,Air-Port-Codes
7983,Lyon Part-Dieu Railway,Lyon,France,XYD,,45.760575,4.860409,569,,,,airport,Air-Port-Codes
7984,Lyons-Rice County Municipal Airport,Lyons,United States,LYO,,38.345616,-98.227380,1694,,,,airport,Air-Port-Codes
7985,M. Graham Clark - Taney County Airport,Point Lookout,United States,PLK,,36.625732,-93.230368,932,,,,airport,Air-Port-Codes
7986,Macau Ferry Pier Airport,Macau,Macau,XZM,,22.308047,113.918481,12,,,,airport,Air-Port-Codes
7987,Macdonald Downs Airport,Macdonald Downs,Australia,MNW,,-22.447966,135.203132,1493,,,,airport,Air-Port-Codes
7988,Macenta Airport,Macenta,Guinea,MCA,,7.808333,-8.702778,1612,,,,airport,Air-Port-Codes
7989,Machias Valley Airport,Machias,United States,MVM,,44.703109,-67.478597,86,,,,airport,Air-Port-Codes
7990,Machu Pichu Airport,Machu Pichu,Peru,MFT,,-13.523071,-71.973052,11047,,,,airport,Air-Port-Codes
7991,Mackinac Island Airport,Mackinac Island,United States,MCD,,45.864423,-84.635515,738,,,,airport,Air-Port-Codes
7992,Macomb Municipal Airport,Macomb,United States,MQB,,40.519722,-90.652779,688,,,,airport,Air-Port-Codes
7993,Macon Downtown Airport,Macon,United States,MAC,,32.822150,-83.562015,430,,,,airport,Air-Port-Codes
7994,Mâcon-Charnay Airport,Mâcon,France,QNX,,46.309859,4.800459,721,,,,airport,Air-Port-Codes
7995,Madison County Airport,London,United States,UYF,,39.933022,-83.461912,1061,,,,airport,Air-Port-Codes
7996,Madison GA Municipal Airport,Madison,United States,52A,,33.611029,-83.461146,655,,,,airport,Air-Port-Codes
7997,Madison Municipal Airport,Madison,United States,XMD,,44.014314,-97.086682,1715,,,,airport,Air-Port-Codes
7998,Madison Municipal Airport,Madison,United States,MDN,,38.760277,-85.464447,810,,,,airport,Air-Port-Codes
7999,Madras Municipal Airport,Madras,United States,MDJ,,44.666519,-121.159458,2421,,,,airport,Air-Port-Codes
8000,Mafeteng Airport,Mafeteng,Lesotho,MFC,,-29.801561,27.241891,5407,,,,airport,Air-Port-Codes
8001,Mafra Airport,Mafra,Brazil,QMF,,-26.223657,-48.801105,16,,,,airport,Air-Port-Codes
8002,Magdagachi Airport,Magdagachi,Russia,GDG,,53.450100,125.805530,1176,,,,airport,Air-Port-Codes
8003,Magdalena Airport,Magdalena,Bolivia,MGD,,-13.258500,-64.062439,473,,,,airport,Air-Port-Codes
8004,Magnolia Municipal Airport,Magnolia,United States,AGO,,33.228744,-93.218136,314,,,,airport,Air-Port-Codes
8005,Mahanoro Airport,Mahanoro,Madagascar,VVB,,-18.109272,49.392478,38,,,,airport,Air-Port-Codes
8006,Mahendranagar Airport,Mahendranagar,Nepal,XMG,,28.960787,80.147743,709,,,,airport,Air-Port-Codes
8007,Mainz Finthen Airport,Mainz,Germany,QFZ,,49.968887,8.148056,749,,,,airport,Air-Port-Codes
8008,Mainz-Finthen Airport,Mainz,Germany,QMZ,,49.968887,8.148056,749,,,,airport,Air-Port-Codes
8009,Majkin Airport,Majkin,Marshall Islands,MJE,,7.833333,168.166667,-1169,,,,airport,Air-Port-Codes
8010,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,QAK,,-21.221934,-43.770681,3722,,,,airport,Air-Port-Codes
8011,Makabana Airport,Makabana,Democratic Republic of Congo,KMK,,-3.457935,10.673865,29,,,,airport,Air-Port-Codes
8012,Malabang Airport,Malabang,Philippines,MLP,,7.163065,124.215062,164,,,,airport,Air-Port-Codes
8013,Malad City Airport,Malad City,United States,MLD,,42.166925,-112.288325,4479,,,,airport,Air-Port-Codes
8014,Malaimbandy Airport,Malaimbandy,Madagascar,WML,,-20.355301,45.542591,570,,,,airport,Air-Port-Codes
8015,Malda Airport,Malda,India,LDA,,25.010327,88.125414,89,,,,airport,Air-Port-Codes
8016,Malden Regional Airport,Malden,United States,MAW,,36.600555,-89.992226,292,,,,airport,Air-Port-Codes
8017,Maliana Airport,Maliana,Indonesia,MPT,,-8.983738,125.220342,769,,,,airport,Air-Port-Codes
8018,Malmö Central Station,Malmö,Sweden,XFP,,55.609067,12.999923,19,,,,airport,Air-Port-Codes
8019,Malmö Harbour Heliport,Malmö,Sweden,JMM,,55.620627,13.003780,6,,,,airport,Air-Port-Codes
8020,Malmstrom Air Force Base,Great Falls,United States,GFA,,47.504258,-111.179062,3451,,,,airport,Air-Port-Codes
8021,Maloelap Airport,Taroa Island,Marshall Islands,MAV,,8.708333,171.233337,26,,,,airport,Air-Port-Codes
8022,Malone-Dufort Airport,Malone,United States,MAL,,44.851458,-74.328711,775,,,,airport,Air-Port-Codes
8023,Malvinas Airport,Malvinas Gas Plant,Peru,VVN,,-11.849992,-72.939782,1286,,,,airport,Air-Port-Codes
8024,Mamfe Airport,Mamfe,Cameroon,MMF,,5.965136,8.706287,138,,,,airport,Air-Port-Codes
8025,Mamitupo Airport,Mamitupo,Panama,MPU,,8.970535,-79.559876,18,,,,airport,Air-Port-Codes
8026,Manassas Regional Airport,Manassas,United States,HEF,,38.721390,-77.515556,174,,,,airport,Air-Port-Codes
8027,Manaung Airport,Manaung,Burma (Myanmar),MGU,,18.846004,93.683559,30,,,,airport,Air-Port-Codes
8028,Manchester Piccadilly station,Manchester,United Kingdom,QQM,,53.477403,-2.230932,170,,,,airport,Air-Port-Codes
8029,Manchester Woodford Aerodrome,Woodford,United Kingdom,XXB,,53.336966,-2.149667,277,,,,airport,Air-Port-Codes
8030,Mandabe Airport,Mandabe,Madagascar,WMD,,-21.426427,44.317150,791,,,,airport,Air-Port-Codes
8031,Mandalgovi Airport,Mandalgovi,Mongolia,MXW,,45.737153,106.268339,4523,,,,airport,Air-Port-Codes
8032,Mandera Airport,Mandera,Kenya,NDE,,3.933900,41.843621,714,,,,airport,Air-Port-Codes
8033,Mandji Airport,Mandji,Gabon,KMD,,-1.184590,12.441093,1041,,,,airport,Air-Port-Codes
8034,Mandora Airport,Mandora,Australia,MQA,,-19.738128,120.838230,32,,,,airport,Air-Port-Codes
8035,Mangunjaya Airport,Bekasi,Indonesia,MJY,,-6.127512,106.653686,31,,,,airport,Air-Port-Codes
8036,Manila Municipal Airport,Manila,United States,MXA,,35.894607,-90.155063,240,,,,airport,Air-Port-Codes
8037,Manitowoc County Airport,Manitowoc,United States,MTW,,44.122031,-87.683423,651,,,,airport,Air-Port-Codes
8038,Manjimup Airport,Manjimup,Australia,MJP,,-34.262537,116.133385,937,,,,airport,Air-Port-Codes
8039,Mankato Municipal Heliport,Mankato,United States,JMN,,44.163938,-93.983146,1000,,,,airport,Air-Port-Codes
8040,Mankato Regional Airport,Mankato,United States,MKT,,44.220202,-93.917892,1012,,,,airport,Air-Port-Codes
8041,Manners Creek Airport,Manners Creek Station,Australia,MFP,,-22.098355,137.985239,618,,,,airport,Air-Port-Codes
8042,Mannheim Railway,Mannheim,Germany,ZMA,,49.474956,8.518482,306,,,,airport,Air-Port-Codes
8043,Manono Airport,Manono,Democratic Republic of Congo,MNO,,-7.288772,27.393917,2080,,,,airport,Air-Port-Codes
